artificial_bed_id,code,element_ID,system_ID,element_general_type,sys_gs_category,period,climate,underlying_ft,overlying_ft
12555,S-N-m,4607,237,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,M
12556,S-F-m,4607,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12557,S-F-x,4607,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12558,S-F-x,4607,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12559,S-N-l,4608,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12560,S-N-l,4608,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12561,S-F-x,4608,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12562,SM-F-x,4608,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12563,S-F-x,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12564,S-F-x,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12565,S-N-m,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12566,S-N-m,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12567,S-N-m,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,gS
12568,S-F-x,4609,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12569,S-N-m,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12570,S-N-m,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,gS
12571,S-F-x,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12572,S-N-m,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12573,S-F-l,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12574,S-F-l,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12575,S-N-l,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12576,S-F-x,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,heterolithic
12578,S-F-l,4610,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,unknown
12579,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12580,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12581,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12582,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12583,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12584,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12586,S-F-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12587,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12588,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12589,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12590,S-F-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12591,S-F-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12592,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12593,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12594,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12595,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12596,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12597,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12598,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12599,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12600,S-N-x,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12601,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12602,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12603,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12604,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12605,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12606,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12607,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12608,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12609,S-N-x,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12610,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12611,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12612,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12613,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12614,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12615,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12616,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12617,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12618,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12619,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12620,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12621,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12622,S-N-m,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12623,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12624,S-N-l,4611,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12625,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12626,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12627,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12628,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12629,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12630,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12631,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12632,S-N-l,4612,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12633,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12634,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12635,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12636,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12637,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12638,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12639,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12640,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12641,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12642,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12643,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12644,S-N-x,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12645,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12646,S-N-l,4613,237,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12647,S-N-m,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12648,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12649,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12650,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12651,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12652,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12653,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12654,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12655,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12656,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12657,S-N-l,4614,237,terminal deposit,sandy system,Cretaceous,greenhouse,M,unknown
12658,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,S
12659,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12660,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12661,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12662,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12663,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12664,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12665,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12666,S-N-l,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12667,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12668,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12669,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12670,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12671,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12672,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12673,S-N-l,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12674,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12675,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12676,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12677,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12678,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12679,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12680,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12681,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12682,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12683,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12684,SM-B-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12685,S-N-l,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12686,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12687,S-F-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12688,S-F-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12689,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12690,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12691,S-F-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12692,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12693,S-F-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12694,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12695,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12696,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12697,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12698,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12699,S-N-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12700,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12701,S-N-l,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12702,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12703,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12704,S-F-x,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12705,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12706,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12707,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12708,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12709,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12710,S-N-m,4615,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12711,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12712,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12713,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12714,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12715,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12716,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12717,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12718,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12719,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12720,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12721,S-F-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12722,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12723,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12724,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12725,S-N-l,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12726,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12727,S-F-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12728,S-F-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12729,S-F-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12730,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12731,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,unknown
12732,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,M
12733,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12734,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12735,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12736,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12737,S-N-x,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12738,S-N-m,4616,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,unknown
12739,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,S
12740,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12741,S-F-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12742,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12743,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12744,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12745,S-F-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12746,SM-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12747,SM-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12748,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12749,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12750,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12751,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12752,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12753,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12754,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12755,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12756,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12757,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12758,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12759,S-F-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12760,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12761,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12762,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12763,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12764,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12765,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12766,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12767,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12768,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12769,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12770,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12771,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12772,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12773,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12774,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12775,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12776,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12777,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12778,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12779,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12780,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12781,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12782,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12783,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12784,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12785,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12786,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12787,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12788,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12789,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12790,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12791,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12792,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12793,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12794,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12795,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12796,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12797,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12798,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12799,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12800,S-N-x,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12801,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12802,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12803,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12804,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12805,S-F-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12806,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12807,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12808,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12809,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12810,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12811,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12812,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12813,S-N-l,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12814,S-N-m,4617,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,unknown
12815,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12816,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12817,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12818,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12819,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12820,S-F-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12821,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12822,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12823,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12824,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12825,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12826,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12827,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12828,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12829,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12830,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12831,S-F-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12832,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12833,S-F-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12834,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12835,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12836,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12837,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12838,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12839,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12840,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12841,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12842,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12843,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12844,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12845,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12846,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12847,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12848,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12849,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12850,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12851,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12852,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12853,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12854,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12855,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12856,S-F-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12857,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12858,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12859,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12860,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12861,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12862,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12863,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12864,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12865,S-F-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12866,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12867,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12868,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12869,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12870,S-F-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12871,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12872,S-N-l,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12873,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12874,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12875,S-N-x,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12876,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12877,S-N-m,4618,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12878,S-N-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12879,S-N-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
