facies_type,element_ID,element_general_type,system_ID,sys_name,period,era,climate,sys_gs_category,stacked_thickness
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.03
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.14
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.22
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.04
M,4601,terminal deposit,236,Raca unit turbidite system,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,1.1
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,1.22
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,1.62
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4606,channel,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.33
M,4607,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4607,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4607,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4607,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4608,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.18
M,4608,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4608,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4608,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4609,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4610,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.15
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4611,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,1.31
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.37
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.14
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.31
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.39
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.53
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.14
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4612,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.17
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.18
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.19
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4613,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.11
M,4614,terminal deposit,237,Ropianka turbidite system (West),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.2
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.2
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.13
M,4615,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.45
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4616,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.24
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.11
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,4617,terminal deposit,238,Ropianka turbidite system (East),Cretaceous,Mesozoic,greenhouse,sandy system,0.03
